,SAMPLE_ID,BORO,BFE_DAY,ROUTE,SPA_DIR,LVTIME,ARRTIME,MILEAGE,ORIGIN,DESTINATION,TRIP_TYPE,LAT_O,LONG_O,LAT_D,LONG_D,BEF_SRT_TIME,BEF_SRT_DEST_TIME,BEF_SPA_DIR,BEF_LAT_O,BEF_LONG_D,RET_SRT_TIME,RET_SRT_DEST_TIME,RET_SPA_DIR,DURATION,SWITCH
1617,50386,M,WKD,M35,WB,1411,1423,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,1345.0,1356.0,EB,40.80458,-73.93084,1448.0,1459.0,EB,11.0,0
1618,50387,M,WKD,M104,SB,725,826,5.474,CONVENT AV / W 129 ST,W 41 ST / 8 AV,Local,40.814223999999996,-73.95318,40.756409999999995,-73.98981500000001,620.0,659.0,NB,40.75655,-73.95504,911.0,1004.0,NB,53.0,0
1619,50388,BX,WKD,BX31,SB,632,717,5.8389999999999995,VAN CORTLANDT PK E / E 242 ST,TREMONT AV / LANE AV,Local,40.902446999999995,-73.86820999999999,40.841076,-73.84285,535.0,613.0,NB,40.840862,-73.86813000000001,736.0,825.0,NB,49.0,0
1620,50389,Q,WKD,Q23,SB,706,802,6.125,DITMARS BL / 102 ST,UNION TPK / CRESCENT APARTMENTS,Local,40.76872,-73.86848,40.707108000000005,-73.85412600000001,545.0,633.0,NB,40.70705,-73.86853,820.0,920.0,NB,60.0,0
1621,50390,BX,WKD,BX5,EB,1802,1841,5.877999999999999,SOUTHERN BL / WESTCHESTER AV,WESTCHESTER AV / BRUCKNER BL,Local,40.823677,-73.8919,40.852866999999996,-73.82680500000001,1721.0,1743.0,WB,40.82306,-73.89191,1857.0,1932.0,WB,35.0,0
1622,50391,M,WKD,M21,WB,1525,1551,2.4659999999999997,GRAND ST / FDR DRIVE,WASHINGTON ST / W HOUSTON ST,Local,40.713359999999994,-73.97779,40.72725,-74.00971,1430.0,1456.0,EB,40.725906,-73.977745,1630.0,1656.0,EB,26.0,0
1623,50392,Q,WKD,Q9,NB,1053,1118,3.359,LINCOLN ST / ROCKAWAY BL,165 ST TERM / MTA BUS STAND,Local,40.67515,-73.80735,40.707226,-73.79544,1010.0,1032.0,SB,40.707046999999996,-73.80734,1140.0,1202.0,SB,22.0,0
1624,50376,Q,WKD,Q16,WB,1800,1823,4.769,TOTTEN AV / CROSS ISLAND PY,39 AV / UNION ST,Local,40.791428,-73.78107,40.7609,-73.82736,1710.0,1740.0,EB,40.760902,-73.78095,1848.0,1918.0,EB,30.0,0
1625,50670,M,WKD,M103,SB,525,615,7.879,E 126 ST / 2 AV,PARK ROW / BEEKMAN ST,Local,40.803986,-73.93422,40.711742,-74.00738,342.0,420.0,NB,40.711859999999994,-73.93388,645.0,806.0,NB,81.0,0
1626,50671,Q,WKD,Q4,EB,1405,1447,4.652,TEARDROP / LAYOVER,235 ST / LINDEN BL,Local,40.701316999999996,-73.802925,40.690661999999996,-73.72738000000001,1313.0,1348.0,WB,40.69037,-73.80299000000001,1510.0,1549.0,WB,39.0,0
1627,50672,Q,WKD,Q66,EB,1307,1404,7.306,28 ST / QUEENS PLZ S,39 AV / MAIN ST,Local,40.7497,-73.93925,40.760258,-73.8308,1146.0,1241.0,WB,40.759353999999995,-73.93919,1426.0,1523.0,WB,57.0,0
1628,50673,Q,WKD,Q27,NB,635,742,9.585,SPRINGFIELD BL / 119 AV,138 ST / 37 AV,Local,40.69274,-73.745094,40.76175,-73.82954000000001,519.0,603.0,SB,40.761806,-73.74521999999999,758.0,903.0,SB,65.0,0
1629,50674,Q,WKD,Q20A,NB,1150,1315,8.797,MERRICK BL / ARCHER AV,15 AV / COLLEGE PT BL,Local,40.704906,-73.793304,40.784153,-73.84551,928.0,1050.0,SB,40.784027,-73.79332,1438.0,1613.0,SB,95.0,0
1630,50675,Q,WKD,Q35,WB,1500,1539,9.172,NEWPORT AV / BEACH 116 ST,AV H / FLATBUSH AV,Local,40.581340000000004,-73.8383,40.631664,-73.9467,1400.0,1432.0,EB,40.631679999999996,-73.83851999999999,1556.0,1628.0,EB,32.0,0
1631,50676,M,WKD,M116,EB,1658,1730,2.9019999999999997,W 106 ST / BROADWAY,PLEASANT AV / E 120 ST,Local,40.80115,-73.967575,40.797615,-73.93101,1611.0,1639.0,WB,40.79725,-73.9676,1747.0,1815.0,WB,28.0,0
1632,50677,B,WKD,B57,EB,2131,2225,8.03,BEARD ST / OTSEGO ST,FLUSHING AV / 61 ST,Local,40.672314,-74.011314,40.721268,-73.903755,1955.0,2051.0,WB,40.72108,-74.01132,2255.0,2342.0,WB,47.0,0
1633,50678,BX,WKD,BX42,WB,2157,2257,8.415,HARDING AV / HOSMER  AV,SEDGWICK AV / CEDAR AV,Local,40.812943,-73.82705,40.85236,-73.92009,2004.0,2118.0,EB,40.852318,-73.8272,2336.0,30.0,EB,54.0,0
1634,50679,B,WKD,B35,EB,1614,1734,6.816,39 ST / 1 AV,HEGEMAN AV / WATKINS ST,Limited,40.656155,-74.012024,40.656994,-73.90401,1446.0,1559.0,WB,40.656665999999994,-74.0117,1758.0,1905.0,WB,67.0,0
1635,50661,BX,WKD,BX34,SB,2300,2321,3.983,VAN CORTLANDT PK E / E 242 ST,VALENTINE AV / FORDHAM RD,Local,40.902446999999995,-73.86820999999999,40.862503000000004,-73.8958,2210.0,2233.0,NB,40.862429999999996,-73.86813000000001,2350.0,9.0,NB,19.0,0
1636,50662,Q,WKD,Q47,NB,2120,2203,6.527,COOPER AV / 81 ST,LGA / MARINE AIR TERMINAL (T,Local,40.709602000000004,-73.86907,40.773083,-73.88611999999999,2000.0,2049.0,SB,40.772953,-73.86925500000001,2230.0,2315.0,SB,45.0,0
1637,50663,M,WKD,M31,WB,1658,1750,3.9019999999999997,E 92 ST / 1 AV,W 54 ST / 11 AV,Local,40.78055,-73.94639000000001,40.768192,-73.99254599999999,1545.0,1634.0,EB,40.767925,-73.946625,1808.0,1849.0,EB,41.0,0
1638,50664,Q,WKD,Q38,SB,1700,1802,7.934,HORACE HARDING EXP / OTIS AV,62 DR / 108 ST,Local,40.736675,-73.85675,40.735786,-73.850815,1536.0,1635.0,NB,40.735797999999996,-73.85625,1824.0,1922.0,NB,58.0,0
1639,50665,M,WKD,M7,NB,1704,1844,8.097999999999999,AV OF THE AMERICAS / W 15 ST,146 ST / LENOX AV,Local,40.738106,-73.99620999999999,40.821205,-73.93604,1512.0,1640.0,SB,40.821175,-73.99668,1915.0,2027.0,SB,72.0,0
1640,50666,BX,WKD,BX7,SB,1450,1550,6.068,RIVERDALE AV / W 263 ST,ST NICHOLAS AV / W 167 ST,Local,40.912365,-73.902695,40.839813,-73.93974,1336.0,1433.0,NB,40.84088,-73.902534,1618.0,1718.0,NB,60.0,0
1641,50667,BX,WKD,BX13,EB,753,822,3.005,W 178 ST / FT WASHINGTON AV,RIVER AV / E 149 ST,Local,40.848490000000005,-73.93856,40.81969,-73.93004599999999,704.0,735.0,WB,40.820633,-73.93775,837.0,908.0,WB,31.0,0
1642,50668,S,WKD,S76,SB,2130,2213,9.182,ST GEORGE FERRY / S 76 & S86,MILL RD / TARLTON ST,Local,40.64328,-74.073616,40.553856,-74.11731999999999,2010.0,2052.0,NB,40.55387,-74.07313,2246.0,2319.0,NB,33.0,0
1643,50669,Q,WKD,Q72,NB,1220,1257,3.6639999999999997,JUNCTION BL / QUEENS BL,LGA INTL AIRPORT / TERMINAL B,Local,40.730827000000005,-73.8627,40.774475,-73.87222,1101.0,1147.0,SB,40.774475,-73.86123,1312.0,1358.0,SB,46.0,0
1644,51005,Q,WKD,Q69,NB,1801,1845,5.43,28 ST / QUEENS PLZ S,ASTORIA BL / 82 ST,Local,40.749390000000005,-73.93952,40.76527,-73.887566,1700.0,1740.0,SB,40.765316,-73.93919,1905.0,1942.0,SB,37.0,0
1645,51006,Q,WKD,Q64,WB,1752,1808,2.383,JEWEL AV / 164 ST,108 ST / QUEENS BL,Local,40.731840000000005,-73.80538,40.721817,-73.843925,1713.0,1735.0,EB,40.721783,-73.80530999999999,1823.0,1845.0,EB,22.0,0
1646,51007,Q,WKD,Q27,NB,734,852,9.585,SPRINGFIELD BL / 119 AV,138 ST / 37 AV,Local,40.69274,-73.745094,40.76175,-73.82954000000001,613.0,704.0,SB,40.761806,-73.74521999999999,910.0,1012.0,SB,62.0,0
1647,51008,B,WKD,B17,SB,920,957,4.291,EASTERN PY / UTICA AV,SEAVIEW AV / E 108 ST,Local,40.668537,-73.93123,40.63892,-73.88155,811.0,859.0,NB,40.627884,-73.931625,1022.0,1100.0,NB,38.0,0
1648,51009,Q,WKD,Q69,NB,906,946,5.43,28 ST / QUEENS PLZ S,ASTORIA BL / 82 ST,Local,40.749390000000005,-73.93952,40.76527,-73.887566,806.0,847.0,SB,40.765316,-73.93919,1010.0,1050.0,SB,40.0,0
1649,51010,BX,WKD,BX17,NB,1052,1137,5.256,E 135 ST / ST ANN S AV,FORDHAM PLAZA / BUS TERMINAL,Local,40.8049,-73.91868000000001,40.860065000000006,-73.890976,934.0,1019.0,SB,40.860237,-73.91855,1158.0,1244.0,SB,46.0,0
1650,51011,Q,WKD,Q66,EB,1255,1352,7.306,28 ST / QUEENS PLZ S,39 AV / MAIN ST,Local,40.7497,-73.93925,40.760258,-73.8308,1136.0,1231.0,WB,40.759353999999995,-73.93919,1411.0,1508.0,WB,57.0,0
1651,51012,Q,WKD,Q49,EB,2133,2153,2.615,74 ST - ROOSEVELT AV T / Q49 STOP,31 AV / 102 ST,Local,40.746590000000005,-73.89075,40.76132,-73.86703,2040.0,2059.0,WB,40.761309999999995,-73.89072,2210.0,2228.0,WB,18.0,0
1652,51013,Q,WKD,Q22,WB,1326,1401,5.74,BEACH 21 ST TERMINAL / BEACH 21 ST,B 116 ST / NEWPORT AV,Local,40.603905,-73.75399999999999,40.581272,-73.83824,1234.0,1309.0,EB,40.5812,-73.75401,1426.0,1504.0,EB,38.0,0
1653,51014,B,WKD,B42,SB,1140,1151,1.129,ROCKAWAY PKWY / GLENWOOD RD,ROCKAWAY PY / SCHENCK ST,Local,40.645863,-73.90298,40.631428,-73.88729000000001,1106.0,1118.0,NB,40.631306,-73.90292,1210.0,1222.0,NB,12.0,0
1654,51015,M,WKD,M15,SB,833,1013,8.628,E 126 ST / 2 AV,SOUTH ST / WHITEHALL ST,Local,40.80323,-73.93245,40.701607,-74.01222,648.0,809.0,NB,40.701534,-73.93226999999999,1054.0,1224.0,NB,90.0,0
1655,51016,BX,WKD,BX35,EB,1134,1209,3.6460000000000004,W 179 ST / BROADWAY,W FARMS RD / WESTCHESTER AV,Local,40.848953,-73.936874,40.825379999999996,-73.89126,1035.0,1111.0,WB,40.82497,-73.93678,1225.0,1301.0,WB,36.0,0
1656,51017,B,WKD,B4,EB,1712,1837,9.373,NARROWS AV / 77 ST,KNAPP ST / HARKNESS AV,Local,40.631832,-74.03638000000001,40.586624,-73.9317,1450.0,1615.0,WB,40.58644,-74.03641,1905.0,2014.0,WB,69.0,0
1657,51018,M,WKD,M104,SB,1206,1313,5.474,CONVENT AV / W 129 ST,W 41 ST / 8 AV,Local,40.814223999999996,-73.95318,40.756409999999995,-73.98981500000001,1035.0,1130.0,NB,40.75655,-73.95504,1411.0,1509.0,NB,58.0,0
1658,51019,M,WKD,M66,EB,2244,2259,2.075,W 66 ST / WEST END AV,EAST 68 ST / YORK AV,Local,40.77601,-73.98702,40.76425,-73.95575,2204.0,2217.0,WB,40.763909999999996,-73.98680999999999,2334.0,2346.0,WB,12.0,0
1659,51020,B,WKD,B83,SB,1536,1623,5.332999999999999,VAN SINDEREN AV / FULTON ST,GATEWAY CTR TERM / GATEWAY DR,Local,40.678112,-73.90340400000001,40.65282,-73.876755,1430.0,1515.0,NB,40.652687,-73.90358,1642.0,1727.0,NB,45.0,0
1660,51021,BX,WKD,BX24,WB,959,1023,4.492,RESEARCH AV / AMPERE AV,MARCONI ST / 911 CALL  CENTER,Local,40.846070000000005,-73.819244,40.85499,-73.83761,858.0,930.0,EB,40.8551,-73.819244,1129.0,1200.0,EB,31.0,0
1661,51022,M,WKD,M10,NB,727,816,5.1339999999999995,8 AV / W  57 ST,FRED DOUGLASS BL / W 158 ST,Local,40.766740000000006,-73.98268,40.831207,-73.9357,610.0,651.0,SB,40.83095,-73.98196999999999,856.0,953.0,SB,57.0,0
1662,51023,B,WKD,B12,EB,737,824,4.081,PARKSIDE AV / OCEAN AV,FULTON ST / ALABAMA AV,Local,40.65513,-73.96112,40.676815000000005,-73.89966,638.0,720.0,WB,40.676743,-73.961754,839.0,927.0,WB,48.0,0
1663,50142,M,WKD,M2,NB,1537,1717,9.051,4 AV / E 10 ST,W 168 ST / AUDUBON AV,Limited,40.731342,-73.99029,40.840579999999996,-73.93843000000001,1333.0,1520.0,SB,40.840645,-73.990524,1733.0,1909.0,SB,96.0,0
1664,50143,BX,WKD,BX31,SB,2044,2121,5.8389999999999995,VAN CORTLANDT PK E / E 242 ST,TREMONT AV / LANE AV,Local,40.902446999999995,-73.86820999999999,40.841076,-73.84285,1940.0,2022.0,NB,40.840862,-73.86813000000001,2145.0,2221.0,NB,36.0,0
1665,50144,Q,WKD,Q12,EB,942,1022,5.542999999999999,ROOSEVELT AV / UNION ST,PEMBROKE AV / GLENWOOD ST,Local,40.7601,-73.82773,40.771767,-73.73331,823.0,908.0,WB,40.771706,-73.82773,1103.0,1147.0,WB,44.0,0
1666,50145,Q,WKD,Q1,WB,1053,1121,4.2989999999999995,BRADDOCK AV / CROSS ISLAND PY,165 ST / 165 ST TERM,Local,40.725834000000006,-73.72506,40.707657,-73.79524,945.0,1010.0,EB,40.70771,-73.725174,1145.0,1210.0,EB,25.0,0
1667,50146,B,WKD,B25,WB,1632,1737,5.767,ALABAMA AV / FULTON ST,FRONT ST / YORK ST,Local,40.676743,-73.89994,40.70255,-73.99202,1453.0,1608.0,EB,40.70251,-73.90012,1754.0,1907.0,EB,73.0,0
1668,50147,B,WKD,B12,EB,622,704,4.081,PARKSIDE AV / OCEAN AV,FULTON ST / ALABAMA AV,Local,40.65513,-73.96112,40.676815000000005,-73.89966,532.0,601.0,WB,40.676743,-73.961754,723.0,812.0,WB,49.0,0
1669,50148,B,WKD,B12,WB,1906,1947,4.151,ALABAMA AV / FULTON ST,PARKSIDE AV / OCEAN AV,Local,40.676743,-73.89994,40.654846,-73.961754,1757.0,1844.0,EB,40.65513,-73.89966,2006.0,2047.0,EB,41.0,0
1670,50149,B,WKD,B8,WB,1115,1243,10.161,ROCKAWAY AV / HEGEMAN AV,4 AV / 95 ST,Local,40.655903,-73.90732,40.616264,-74.03113,913.0,1042.0,EB,40.616104,-73.90739,1258.0,1438.0,EB,100.0,0
1671,50150,BX,WKD,BX30,EB,1642,1745,7.376,E 206 ST / ROCHAMBEAU AV,ERSKINE PL / EARHART LA,Local,40.874893,-73.88094,40.860825,-73.82267,1524.0,1624.0,WB,40.861336,-73.88051999999999,1806.0,1904.0,WB,58.0,0
1672,50151,S,WKD,S51,SB,1500,1541,7.746,ST GEORGE FERRY / S51 & S81,LINCOLN AV / RICHMOND RD,Local,40.643467,-74.07344,40.58095,-74.11145,1348.0,1428.0,NB,40.581245,-74.07313,1613.0,1651.0,NB,38.0,0
1673,49511,B,WKD,B8,EB,2028,2145,10.154,4 AV / 95 ST,ROCKAWAY AV / HEGEMAN AV,Local,40.616104,-74.03114000000001,40.656048,-73.90739,1831.0,1958.0,WB,40.655903,-74.03113,2214.0,2321.0,WB,67.0,0
1674,50152,BX,WKD,BX28,WB,2117,2210,7.21,EARHART LA / ERSKINE PL,VALENTINE AV / E 192 ST,Local,40.861336,-73.822716,40.864178,-73.89445,1943.0,2040.0,EB,40.863914,-73.82267,2227.0,2321.0,EB,54.0,0
1675,50153,BX,WKD,BX15,NB,1141,1254,6.6579999999999995,ST CLAIRE PL / W 125 ST,3 AV / E FORDHAM RD,Limited,40.817062,-73.95978000000001,40.860991999999996,-73.89027,1005.0,1118.0,SB,40.860603000000005,-73.96016999999999,1309.0,1425.0,SB,76.0,0
1676,50154,B,WKD,B13,NB,1130,1234,8.742,GATEWAY CTR TERM / GATEWAY DR,WYCKOFF AV / DE KALB AV,Local,40.652687,-73.87686,40.704384000000005,-73.919464,950.0,1055.0,SB,40.704322999999995,-73.876755,1250.0,1403.0,SB,73.0,0
1677,50155,Q,WKD,Q69,SB,1210,1250,4.793,ASTORIA BL / 82 ST,28 ST / QUEENS PLZ S,Local,40.765316,-73.88767,40.749744,-73.93919,1115.0,1155.0,NB,40.749390000000005,-73.887566,1305.0,1348.0,NB,43.0,0
1678,50156,BX,WKD,BX26,WB,1446,1538,5.8660000000000005,EARHART LA / ERSKINE PL,W 205 ST / PAUL AV,Local,40.861336,-73.822716,40.87707,-73.89005999999999,1325.0,1411.0,EB,40.876999999999995,-73.82267,1608.0,1702.0,EB,54.0,0
1679,50157,BX,WKD,BX16,EB,830,915,7.037000000000001,E 206 ST / ROCHAMBEAU AV,ROPES AV / BOSTON RD,Local,40.874893,-73.8808,40.889843,-73.81952,720.0,811.0,WB,40.88997,-73.87955,942.0,1023.0,WB,41.0,0
1680,49518,BX,WKD,BX10,NB,1328,1424,7.319,E 206 ST / BAINBRIDGE AV,RIVERDALE AV / W 263 ST,Local,40.875008,-73.880135,40.912376,-73.902534,1203.0,1256.0,SB,40.912365,-73.879944,1442.0,1543.0,SB,61.0,0
1681,50394,S,WKD,S62,EB,1235,1318,8.449,VICTORY BL / opp Con Edison,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.586613,-74.19876,40.643333,-74.07306,1130.0,1211.0,WB,40.643105,-74.1988,1400.0,1446.0,WB,46.0,0
1682,50395,Q,WKD,Q12,EB,952,1032,5.542999999999999,ROOSEVELT AV / UNION ST,PEMBROKE AV / GLENWOOD ST,Local,40.7601,-73.82773,40.771767,-73.73331,847.0,931.0,WB,40.771706,-73.82773,1103.0,1147.0,WB,44.0,0
1683,50396,B,WKD,B42,NB,725,737,1.3130000000000002,ROCKAWAY PY / SHORE PY SR N,ROCKAWAY PKY / GLENWOOD RD,Local,40.631306,-73.88668,40.645744,-73.90292,659.0,707.0,SB,40.645863,-73.88729000000001,754.0,804.0,SB,10.0,0
1684,50397,B,WKD,B49,NB,833,947,8.998,ORIENTAL BL / MACKENZIE ST,FRANKLIN AV / LEFFERTS PL,Local,40.578,-73.9398,40.680645,-73.95571,658.0,814.0,SB,40.680473,-73.93983,1008.0,1115.0,SB,67.0,0
1685,50398,B,WKD,B12,EB,1005,1047,4.081,PARKSIDE AV / OCEAN AV,FULTON ST / ALABAMA AV,Local,40.65513,-73.96112,40.676815000000005,-73.89966,902.0,948.0,WB,40.676743,-73.961754,1102.0,1143.0,WB,41.0,0
1686,50399,S,WKD,S40,EB,845,923,9.207,FRANK W. GAY BL / CHELSEA RD,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.62086,-74.18773,40.64373,-74.07309000000001,730.0,812.0,WB,40.643444,-74.18765,940.0,1019.0,WB,39.0,0
1687,50400,Q,WKD,Q65,SB,1200,1307,9.011000000000001,110 ST / 14 AV,SUTPHIN BL / 94 AV,Local,40.78532,-73.85696,40.699177,-73.8071,1032.0,1137.0,NB,40.69914,-73.85625,1322.0,1432.0,NB,70.0,0
1688,50401,Q,WKD,Q10,SB,1840,1925,7.5729999999999995,KEW GARDENS RD / 80 RD,JFK AIRPORT / TERMINAL 5 AirTrain ST,Local,40.713640000000005,-73.830246,40.64741,-73.77981,1741.0,1823.0,NB,40.647465000000004,-73.83015,1944.0,2023.0,NB,39.0,0
1689,50402,Q,WKD,Q58,WB,1738,1849,8.267999999999999,41 RD / MAIN ST,PALMETTO ST / WYCKOFF AV,Local,40.757393,-73.829285,40.699696,-73.91077,1545.0,1704.0,EB,40.700176,-73.82937,1911.0,2013.0,EB,62.0,0
1690,50403,B,WKD,B37,SB,1924,2001,6.394,4 AV / DEAN ST,SHORE RD / 4 AV,Local,40.683265999999996,-73.97927,40.611717,-74.03506999999999,1815.0,1856.0,NB,40.61176,-73.97907,2030.0,2102.0,NB,32.0,0
1691,50404,Q,WKD,Q110,WB,1420,1454,4.7010000000000005,BELMONT PARK / HEMPSTEAD AV,88 AV / PARSONS BL,Local,40.71235,-73.72784399999999,40.706688,-73.80238,1330.0,1402.0,EB,40.70671,-73.72792,1510.0,1546.0,EB,36.0,0
1692,50405,B,WKD,B17,SB,1003,1034,4.291,EASTERN PY / UTICA AV,SEAVIEW AV / E 108 ST,Local,40.668537,-73.93123,40.63892,-73.88155,905.0,945.0,NB,40.627884,-73.931625,1056.0,1134.0,NB,38.0,0
1693,50406,Q,WKD,Q22,WB,2130,2205,8.285,BEACH 21 ST TERMINAL / BEACH 21 ST,BEACH 169 ST / ROCKAWAY POINT BL,Local,40.603905,-73.75399999999999,40.567394,-73.88274,2030.0,2110.0,EB,40.56736,-73.75401,2230.0,2307.0,EB,37.0,0
1694,50407,Q,WKD,Q47,NB,2140,2223,6.527,COOPER AV / 81 ST,LGA / MARINE AIR TERMINAL (T,Local,40.709602000000004,-73.86907,40.773083,-73.88611999999999,2030.0,2118.0,SB,40.772953,-73.86925500000001,2300.0,2345.0,SB,45.0,0
1695,50408,B,WKD,B15,WB,2100,2216,13.269,JFK TERMINAL 5 / AIR TRAIN STATION,MARCUS GARVEY BL / BROADWAY,Local,40.647465000000004,-73.779884,40.69975,-73.94147,1900.0,2030.0,EB,40.699715000000005,-73.77951999999999,2245.0,2356.0,EB,71.0,0
1696,50409,B,WKD,B42,NB,1230,1244,1.3130000000000002,ROCKAWAY PY / SHORE PY SR N,ROCKAWAY PKY / GLENWOOD RD,Local,40.631306,-73.88668,40.645744,-73.90292,1200.0,1211.0,SB,40.645863,-73.88729000000001,1300.0,1313.0,SB,13.0,0
1697,49795,Q,SATURDAY,Q2,WB,925,953,4.155,HEMPSTEAD AV / 225 ST,165 ST / 165 ST TERM,Local,40.711704,-73.72904,40.707657,-73.79524,825.0,852.0,EB,40.7078,-73.72916,1015.0,1043.0,EB,28.0,0
1698,50393,B,WKD,B11,EB,1402,1505,5.622000000000001,58 ST / 1 Av,NOSTRAND AVE / AVENUE H,Local,40.64542,-74.0232,40.632008,-73.94773,1241.0,1341.0,WB,40.632065000000004,-74.02351999999999,1526.0,1633.0,WB,67.0,0
1699,50680,Q,WKD,Q12,EB,1937,2013,5.542999999999999,ROOSEVELT AV / UNION ST,PEMBROKE AV / GLENWOOD ST,Local,40.7601,-73.82773,40.771767,-73.73331,1740.0,1830.0,WB,40.771706,-73.82773,2040.0,2118.0,WB,38.0,0
1700,50681,Q,WKD,Q54,EB,1045,1205,9.658999999999999,WASHINGTON PLZ / WASHINGTON PLZ,170 ST / JAMAICA AV,Local,40.70943,-73.95931,40.707546,-73.78988000000001,846.0,1001.0,WB,40.707287,-73.95952,1343.0,1511.0,WB,88.0,0
1701,50682,Q,WKD,Q27,NB,532,624,9.245,SPRINGFIELD BL / 119 AV,138 ST / 37 AV,Local,40.69274,-73.745094,40.76175,-73.82954000000001,409.0,452.0,SB,40.761806,-73.74521999999999,649.0,753.0,SB,64.0,0
1702,50683,BX,WKD,BX15,NB,2038,2139,6.6579999999999995,ST CLAIRE PL / W 125 ST,3 AV / E FORDHAM RD,Local,40.817062,-73.95978000000001,40.860991999999996,-73.89027,1907.0,2011.0,SB,40.860603000000005,-73.96016999999999,2207.0,2302.0,SB,55.0,0
1703,50684,Q,WKD,Q100,NB,1203,1228,5.722,JACKSON AV / 42 RD,RIKERS ISLAND RDY / RIKERS ISLAND,Limited,40.74841,-73.93904,40.787420000000004,-73.88439,1115.0,1141.0,SB,40.787422,-73.939705,1258.0,1324.0,SB,26.0,0
1704,50685,Q,WKD,Q6,NB,715,756,5.474,EASTERN RD / BLDG 77 HALMAR,165 ST TERM / MTA BUS STAND,Local,40.652640000000005,-73.765366,40.707226,-73.79544,620.0,651.0,SB,40.707091999999996,-73.7655,820.0,901.0,SB,41.0,0
1705,50686,M,WKD,M102,NB,1825,1952,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,1610.0,1747.0,SB,40.821175,-73.99025999999999,2059.0,2203.0,SB,64.0,0
1706,50687,BX,WKD,BX9,NB,1214,1318,6.416,E TREMONT AV / E 177 ST,BROADWAY / W 262 ST,Local,40.839855,-73.87861,40.91023,-73.8965,1038.0,1137.0,SB,40.910103,-73.87948,1333.0,1435.0,SB,62.0,0
1707,50688,B,WKD,B8,EB,1800,1935,10.154,4 AV / 95 ST,ROCKAWAY AV / HEGEMAN AV,Local,40.616104,-74.03114000000001,40.656048,-73.90739,1549.0,1731.0,WB,40.655903,-74.03113,2001.0,2121.0,WB,80.0,0
1708,50689,B,WKD,B15,WB,606,739,13.269,JFK TERMINAL 5 / AIR TRAIN STATION,MARCUS GARVEY BL / BROADWAY,Local,40.647465000000004,-73.779884,40.69975,-73.94147,435.0,540.0,EB,40.699715000000005,-73.77951999999999,802.0,931.0,EB,89.0,0
1709,50690,S,WKD,SBS79,SB,648,743,14.880999999999998,4 AV / 86 ST,MARSH AV / RING RD,SBS,40.622658,-74.02834,40.583763,-74.16135,533.0,628.0,NB,40.58333,-74.02834,759.0,907.0,NB,68.0,0
1710,50691,Q,WKD,Q37,SB,800,834,5.284,UNION TPK / KEW GARDENS RD,135 RD / 130 PL,Local,40.714034999999996,-73.831215,40.667664,-73.80873000000001,700.0,741.0,NB,40.66767,-73.831375,852.0,927.0,NB,35.0,0
1711,50692,Q,WKD,Q83,WB,1436,1511,4.666,227 ST / 113 DR,153 ST / HILLSIDE AV,Local,40.702263,-73.73034,40.706768,-73.80417,1340.0,1416.0,EB,40.707012,-73.73034,1530.0,1611.0,EB,41.0,0
1712,50693,Q,WKD,Q64,EB,1959,2020,2.787,108 ST / QUEENS BL,JEWEL AV / 164 ST,Local,40.721783,-73.84395,40.73182,-73.80530999999999,1926.0,1941.0,WB,40.731840000000005,-73.843925,2038.0,2051.0,WB,13.0,0
1713,50694,BX,WKD,BX30,EB,734,830,7.376,E 206 ST / ROCHAMBEAU AV,ERSKINE PL / EARHART LA,Local,40.874893,-73.88094,40.860825,-73.82267,619.0,711.0,WB,40.861336,-73.88051999999999,849.0,942.0,WB,53.0,0
1714,50695,Q,WKD,Q17,SB,2244,2329,6.961,138 ST / 37 AV,MERRICK BL / JAMAICA AVE,Local,40.761806,-73.82955,40.705914,-73.794014,2141.0,2229.0,NB,40.705890000000004,-73.82954000000001,2345.0,27.0,NB,42.0,0
1715,50696,Q,WKD,Q33,NB,940,958,2.6,74 ST - ROOSEVELT AV T / Q33 STOP,95 ST / DITMARS BL,Local,40.746635,-73.890854,40.77019,-73.87550999999999,859.0,922.0,SB,40.770306,-73.890816,1015.0,1038.0,SB,23.0,0
1716,50697,Q,WKD,Q58,WB,1455,1611,8.267999999999999,41 RD / MAIN ST,PALMETTO ST / WYCKOFF AV,Local,40.757393,-73.829285,40.699696,-73.91077,1325.0,1439.0,EB,40.700176,-73.82937,1635.0,1754.0,EB,79.0,0
1717,50698,M,WKD,M9,SB,1120,1210,5.101,1 AV / E 27 ST,SOUTH END AV / ALBANY ST,Local,40.739628,-73.97649399999999,40.710278,-74.016205,1009.0,1054.0,NB,40.71147,-73.97711,1248.0,1338.0,NB,50.0,0
1718,51024,S,WKD,S54,NB,2155,2234,11.280999999999999,HYLAN BL / RICHMOND AV (LOT),BROADWAY / RICHMOND TER,Local,40.533640000000005,-74.15389,40.640209999999996,-74.11802,,,,,,,,,0.0,0
